 # Time Pressure(1--dim) Viscous(1--dim) Total(1--dim)
    6.540000    1.719090    0.104631    0.230978   -0.001540    1.950068    0.103090
    6.560000    1.695912   -0.010683    0.230689    0.001164    1.926601   -0.009519
    6.580000    1.693697   -0.004337    0.229817    0.002502    1.923514   -0.001834
    6.600000    1.723983   -0.119115    0.230543    0.003443    1.954526   -0.115672
    6.620000    1.747800   -0.081168    0.234619   -0.001408    1.982418   -0.082575
    6.640000    1.765545   -0.105079    0.235993   -0.002964    2.001538   -0.108044
    6.660000    1.709970    0.011518    0.234967   -0.005080    1.944937    0.006438
    6.680000    1.735418   -0.065523    0.236435   -0.002114    1.971853   -0.067637
    6.700000    1.766849    0.010008    0.230682   -0.004330    1.997531    0.005678
    6.720000    1.785138    0.044772    0.234215   -0.004609    2.019353    0.040163
    6.740000    1.793197    0.088632    0.233029   -0.006488    2.026225    0.082144
    6.760000    1.760906    0.018059    0.235487   -0.006052    1.996393    0.012007
    6.780000    1.769248    0.023627    0.235067   -0.007913    2.004315    0.015714
    6.800000    1.798329   -0.008131    0.236994   -0.002974    2.035323   -0.011105
    6.820000    1.794010   -0.027258    0.238781   -0.001262    2.032791   -0.028521
    6.840000    1.801211   -0.039414    0.234653   -0.003018    2.035864   -0.042432
    6.860000    1.762986   -0.094404    0.236310    0.001252    1.999295   -0.093152
    6.880000    1.755204   -0.079320    0.236936    0.000309    1.992140   -0.079011
    6.900000    1.790997   -0.025402    0.232243   -0.002071    2.023240   -0.027473
    6.920000    1.762837   -0.079714    0.228047   -0.000115    1.990883   -0.079829
    6.940000    1.731446    0.071552    0.227946   -0.002809    1.959392    0.068744
    6.960000    1.750715    0.004425    0.234457   -0.000342    1.985172    0.004083
    6.980000    1.746110    0.127849    0.235894   -0.001947    1.982004    0.125903
    7.000000    1.765321    0.158489    0.237777   -0.003637    2.003098    0.154852
    7.020000    1.779239    0.080574    0.234618   -0.003443    2.013857    0.077131
    7.040000    1.775930    0.199209    0.231203   -0.010920    2.007133    0.188288
    7.060000    1.784733    0.071064    0.233220   -0.007860    2.017953    0.063203
    7.080000    1.803523   -0.008100    0.237713   -0.001381    2.041236   -0.009481
    7.100000    1.839621   -0.124510    0.240932    0.004727    2.080553   -0.119783
    7.120000    1.873166    0.003654    0.240656   -0.002432    2.113821    0.001222
    7.140000    1.856504   -0.121347    0.238956    0.001014    2.095461   -0.120332
    7.160000    1.835086   -0.016933    0.236432   -0.002814    2.071518   -0.019747
    7.180000    1.802531    0.072860    0.234040   -0.007804    2.036571    0.065056
    7.200000    1.795335    0.075426    0.234071   -0.005130    2.029407    0.070296
    7.220000    1.778157    0.096288    0.233288   -0.002062    2.011445    0.094226
    7.240000    1.845244    0.127311    0.229491   -0.002173    2.074735    0.125138
    7.260000    1.845300    0.099233    0.233558   -0.003030    2.078858    0.096204
    7.280000    1.899879    0.115635    0.232749   -0.001965    2.132628    0.113670
    7.300000    1.880251    0.048038    0.234831   -0.000660    2.115082    0.047378
    7.320000    1.912509   -0.010914    0.236824    0.000917    2.149334   -0.009997
    7.340000    1.910629   -0.090697    0.234445    0.001179    2.145074   -0.089518
    7.360000    1.939507   -0.093649    0.234251   -0.003916    2.173758   -0.097565
